,date2,hour,favorites count,favorites mean,retweets mean,retweets count,RT_score mean,RT_score count,fav_score mean,Daily Weight mean,Daily Weight count,blob_sent mean,subjectivity mean,vader_sent mean
2067,2019-04-05,15,6,65.5,11.666666666666666,6,0.8138003204310618,6,3.240066888159046,5.053867208590108,6,-0.09562782697138948,0.19999999999999998,0.6927132148755285
2068,2019-04-05,16,6,173.5,28.0,6,2.4407876518001186,6,3.8458700843697113,7.453324402836497,6,-0.06818404088930527,0.26666666666666666,1.3363319187461562
2069,2019-04-05,17,8,3658.375,204.0,8,2.7694021153028108,8,4.373183361592484,8.142585476895295,8,1.5369539291430203,0.4905681818181818,0.0688663004320628
2070,2019-04-05,18,5,20.4,6.2,5,1.381750955863044,5,2.228093902093802,4.609844857956846,5,0.15345452418486766,0.24857142857142858,1.456961917183196
2071,2019-04-05,19,7,34.857142857142854,6.142857142857143,7,0.5305102952434726,7,1.9347020175615046,3.6080694556621205,7,0.5796077454055527,0.19999999999999998,0.9487274939534901
2072,2019-04-05,20,9,4.666666666666667,0.7777777777777778,9,0.2761007388653334,9,0.6859762337668819,2.1842991948544377,9,-0.09108580899209567,0.3159722222222222,-0.07672282607863155
2073,2019-04-05,21,9,270.3333333333333,40.333333333333336,9,1.7356595797729046,9,2.7211655971076265,5.790158510213865,9,1.8839482416254567,0.4030864197530864,1.0141895869896365
2074,2019-04-05,22,4,18.25,3.25,4,1.170532806781055,4,2.8802234086548513,5.050756215435906,4,-0.12178002527269727,0.15,0.33906364395796335
2075,2019-04-05,23,2,18.0,3.0,2,1.0986122886681098,2,2.7058230259275198,4.804435314595629,2,-0.20890269151739727,0.3,0.0
2076,2019-04-06,0,1,16.0,8.0,1,2.0794415416798357,1,2.772588722239781,4.852030263919617,1,-0.4852030263919617,0.6,0.0
2077,2019-04-06,1,3,139.0,16.666666666666668,3,1.7383119192029952,3,3.679584386284091,5.417896305487087,3,-0.09241962407465937,0.19999999999999998,1.8368359699663037
2078,2019-04-06,3,7,5.142857142857143,0.5714285714285714,7,0.19804205158855578,7,1.3099311967794183,1.5079732483679738,7,-0.1507973248367974,0.6,0.0
2079,2019-04-06,4,5,13444.6,1290.4,5,2.2145737824184892,5,4.050192636593481,6.26476641901197,5,-0.1260523795148981,0.36,0.7926591307743375
2080,2019-04-06,5,5,7.4,0.2,5,0.0,5,1.7575051251065807,1.7575051251065807,5,-0.17575051251065812,0.6,0.0
2081,2019-04-06,6,4,5.75,0.25,4,0.0,4,1.7391363607878922,1.7391363607878922,4,-0.17391363607878924,0.6,0.0
2082,2019-04-06,7,2,591.0,92.5,2,2.607467878804493,2,4.814426659466802,7.421894538271295,2,-3.0697099297702635,0.32499999999999996,3.896675515564335
2083,2019-04-06,8,4,195.0,80.0,4,1.884490664942052,4,3.4939272994176145,5.378417964359667,4,-0.22898670104006066,0.7,0.0
2084,2019-04-06,9,3,42.666666666666664,11.666666666666666,3,1.1851160204964712,3,2.721123772153304,3.9062397926497745,3,-0.11337324605540518,0.46249999999999997,-1.585596943225544
2085,2019-04-06,10,5,16.4,6.4,5,1.0787255092704724,5,2.0240421072094827,3.3027676164799553,5,1.5240221244984025,0.42000000000000004,1.5168820220054529
2086,2019-04-06,11,6,7.0,0.3333333333333333,6,0.0,6,1.9201489391032343,1.9201489391032343,6,-0.19201489391032345,0.6,0.0
2087,2019-04-06,12,4,436.25,61.25,4,3.4227180193377267,4,4.598808578077948,9.271526597415676,4,0.056395962538723914,0.0611111111111111,-1.4333238224335558
2088,2019-04-06,13,6,7.0,0.0,6,0.0,6,1.9194065473783375,2.9194065473783373,6,-1.0019997585787828,0.5777777777777778,0.09519225163609941
2089,2019-04-06,14,4,62.5,25.25,4,1.153780129210315,4,2.301432439854625,4.4552125690649405,4,-0.13765512751826092,0.5555555555555556,1.5026022177051495
2090,2019-04-06,15,11,77.18181818181819,16.09090909090909,11,0.8551273140800592,11,2.012050701478091,3.958087106467241,11,-0.26436930057096136,0.4626262626262626,0.6125844804936734
2091,2019-04-06,16,4,17686.5,2417.25,4,4.640644002293831,4,7.864869955797442,13.505513958091273,4,-0.44317404575461694,0.4041666666666667,1.121796175636161
2092,2019-04-06,17,9,567.1111111111111,67.66666666666667,9,2.473119155054051,9,4.833343051730777,8.306462206784829,9,-0.3421565655152906,0.36568462401795737,1.0931869633112163
2093,2019-04-06,18,3,13102.666666666666,572.6666666666666,3,5.318758903901439,3,8.754304490722166,15.073063394623608,3,2.3625320789203395,0.5097222222222223,0.24426573447082958
2094,2019-04-06,19,6,172.5,9.0,6,1.6176686246617493,6,2.6773774003074045,5.628379358302486,6,-0.29656131764294064,0.31666666666666665,1.1952765258650415
2095,2019-04-06,20,6,65.83333333333333,18.666666666666668,6,0.8958797346140276,6,1.5746564907099962,4.1372028919906905,6,0.5047461402614658,0.3416666666666666,1.15265538468097
2096,2019-04-06,21,1,7.0,3.0,1,1.0986122886681098,1,1.9459101490553132,5.0445224377234235,1,0.0,0.0,0.0
2097,2019-04-06,22,7,10.714285714285714,3.7142857142857144,7,0.6765997783420706,7,1.3646443756731477,3.184101296872361,7,-0.16633985333068102,0.42857142857142855,0.27157638945237894
2098,2019-04-07,1,2,278.0,87.5,2,2.5795276496072646,2,3.159484056873217,5.739011706480482,2,0.7825925054291563,0.75,0.0
2099,2019-04-07,2,2,9772.0,358.0,2,5.090616459520961,2,8.540374592145843,13.630991051666804,2,0.0,0.0,2.399505643456349
2100,2019-04-07,3,1,50.0,8.0,1,2.0794415416798357,1,3.912023005428146,5.991464547107982,1,0.0,0.0,-5.0088643613822725
2101,2019-04-07,4,4,1302.75,180.75,4,4.147258460840958,4,5.86474801643644,10.012006477277398,4,0.6481566038566249,0.621875,2.220271566512432
2102,2019-04-07,5,3,30527.666666666668,2043.6666666666667,3,4.973494193528322,3,6.39644738675695,11.369941580285271,3,0.6401217568258336,0.36818181818181817,2.508161693201279
2103,2019-04-07,6,3,10.0,2.0,3,0.5972531564093516,3,1.1224319433288248,1.7196850997381763,3,-0.17196850997381763,0.3666666666666667,-0.07256666666666667
2104,2019-04-07,7,1,1.0,1.0,1,0.0,1,0.0,1.0,1,0.0,0.0,0.0
2105,2019-04-07,8,2,267.5,111.0,2,4.393228339172,2,5.213012166115065,9.606240505287065,2,0.8998616527116257,0.18333333333333335,3.586850807641432
2106,2019-04-07,9,4,17.75,6.75,4,1.2982392127225526,4,1.782324387232343,3.580563599954896,4,0.0,0.3,1.723202500609954
2107,2019-04-07,10,4,21.25,7.75,4,1.3117560180401215,4,2.733990009674923,4.295746027715045,4,-0.09678002527269727,0.3,0.983397100253479
2108,2019-04-07,11,2,23.0,5.5,2,1.666102255087602,2,3.0523966162074925,4.718498871295094,2,0.0,0.0,0.0
2109,2019-04-07,12,1,62.0,24.0,1,3.1780538303479458,1,4.127134385045092,9.305188215393038,1,0.0,0.0,0.0
2110,2019-04-07,13,2,20.5,6.0,2,1.4978661367769956,2,2.831480240067973,5.329346376844969,2,-0.19451858789480825,0.3,2.225706656227027
2111,2019-04-07,14,1,14.0,6.0,1,1.791759469228055,1,2.6390573296152584,5.430816798843313,1,0.0,0.0,0.0
2112,2019-04-07,15,3,18.666666666666668,5.333333333333333,3,0.9241962407465937,3,2.140540755935506,4.398070330015433,3,0.8486160788944089,0.2333333333333333,1.866106757488805
2113,2019-04-07,16,6,431.1666666666667,14.833333333333334,6,1.534789848434868,6,3.2116791913187566,5.746469039753625,6,2.4814990309188283,0.525,3.6982866086783583
2114,2019-04-07,17,6,336.0,37.166666666666664,6,1.585444120194139,6,2.738809057608068,5.324253177802206,6,0.5349692629692943,0.25,1.98444999394364
2115,2019-04-07,18,4,7.0,1.0,4,0.27465307216702745,4,1.6570103440448833,2.9316634162119106,4,-0.2681663416211911,0.44999999999999996,0.0
2116,2019-04-07,19,3,9.666666666666666,4.333333333333333,3,1.133732460554052,3,1.3296613488547582,3.7967271427421436,3,0.0,0.25,1.440100741919682
2117,2019-04-07,20,6,11.833333333333334,4.333333333333333,6,0.7864164785491824,6,1.851885487696259,4.304968632912108,6,0.1350991023102414,0.3007575757575757,0.3550813796667525
2118,2019-04-07,21,3,406.0,26.333333333333332,3,1.896786484774687,3,3.6255877832976466,6.855707601405666,3,1.4934121867599046,0.4666666666666666,1.9397079253222405
2119,2019-04-07,22,9,219.77777777777777,23.666666666666668,9,1.4884801898484776,9,2.349294039468758,4.837774229317236,9,0.06974284942984212,0.18611111111111112,1.1501998117454644
2120,2019-04-07,23,5,331.8,15.8,5,1.8618560639662172,5,4.133279269308107,6.995135333274325,5,0.04765061557359559,0.16999999999999998,0.11438
2121,2019-04-08,0,4,3022.25,87.75,4,1.637054775690593,4,3.890787559953666,5.527842335644259,4,-0.08815901311540404,0.175,0.3311939073692143
2122,2019-04-08,1,3,316.3333333333333,59.0,3,2.3586029546594625,3,3.8497910353137583,6.208393989973221,3,0.47880782607251593,0.3666666666666667,0.0
2123,2019-04-08,2,7,4.857142857142857,1.5714285714285714,7,0.5119312769223014,7,1.2948796945425858,1.8068109714648872,7,-0.16423406076795982,0.5047619047619047,0.0
2124,2019-04-08,3,3,2.6666666666666665,0.3333333333333333,3,0.0,3,0.6486367163517711,0.6486367163517711,3,-0.0648636716351771,0.6,0.0
2125,2019-04-08,4,7,25.142857142857142,8.428571428571429,7,1.0588800478493152,7,2.5071484640992963,3.5660285119486117,7,-0.27724222117695924,0.29087301587301584,0.781190711128256
2126,2019-04-08,5,2,2.5,0.5,2,0.0,2,0.8047189562170501,0.8047189562170501,2,-0.08047189562170502,0.6,0.0
2127,2019-04-08,6,4,150.75,55.75,4,2.050894434234488,4,3.346969131271262,5.39786356550575,4,0.3559242687886333,0.48333333333333334,0.5854867595206098
2128,2019-04-08,7,3,21.666666666666668,9.666666666666666,3,1.6424178950524013,3,2.566614135798995,4.54236536418473,3,-0.18876534933786485,0.39999999999999997,0.0
2129,2019-04-08,8,13,68.3076923076923,17.23076923076923,13,1.1217652731618821,13,2.2237745308247026,3.422462880909662,13,0.057032264083747314,0.2664224664224664,0.8256311530056728
2130,2019-04-08,9,3,16.333333333333332,8.0,3,1.2613965446394204,3,1.9620346771500519,3.2234312217894723,3,0.28903717578961646,0.2333333333333333,1.9191180014300773
2131,2019-04-08,10,4,9.5,3.5,4,0.8958797346140275,4,2.1646731884224844,3.3105529230365116,4,-0.12687934538084567,0.3,0.0
2132,2019-04-08,11,8,23.625,10.125,8,1.1884718419838303,8,2.0727249347569408,3.3861967767407712,8,-0.13088839387650908,0.3833333333333333,-0.4864739149240541
2133,2019-04-08,12,8,127.75,27.75,8,2.0919689686828398,8,3.257626849061097,6.349595817743936,8,0.051762570066298585,0.39999999999999997,0.8463533239462293
2134,2019-04-08,13,11,57.72727272727273,21.454545454545453,11,1.446878199929949,11,2.706105986095402,5.152984186025352,11,-0.2155285762093483,0.2606060606060606,0.5329376697462626
2135,2019-04-08,14,9,86.44444444444444,32.44444444444444,9,1.532492249435575,9,2.2268821550390148,4.759374404474589,9,-0.03884711825022977,0.3505050505050505,0.4662420151228342
2136,2019-04-08,15,3,24.0,8.333333333333334,3,1.6566044331920002,3,2.362245978170192,5.018850411362193,3,-0.28670767062429586,0.39999999999999997,0.0
2137,2019-04-08,16,5,58.0,17.2,5,1.2372417247800989,5,2.6136304291530115,5.050872153933111,5,0.7354625869201187,0.48,1.2426132397771084
2138,2019-04-08,17,7,21.714285714285715,5.714285714285714,7,1.186002544250172,7,2.6543813673485306,5.126098197312989,7,0.6364176814197535,0.40779220779220776,0.3274935715792559
2139,2019-04-08,18,5,5.6,2.6,5,0.578074351579233,5,1.0694215061434937,3.247495857722727,5,-0.06605170185988092,0.12,0.4980387970240557
2140,2019-04-08,19,8,6274.75,672.5,8,3.5958767680545964,8,6.09701704277962,10.692893810834217,8,0.9758891322210701,0.1875,1.1973877013131986
2141,2019-04-08,20,11,175.36363636363637,21.727272727272727,11,1.8903064939205052,11,3.1913015174584647,6.172517102288061,11,0.3931136745837911,0.30808080808080807,0.8830694015079082
2142,2019-04-08,21,4,28.0,15.0,4,1.9544063607633424,4,2.5266070991332046,5.981013459896547,4,-0.16881431597064084,0.22749999999999998,1.2716875403796777
2143,2019-04-08,22,5,17.0,7.4,5,1.307338319518261,5,2.3479165671168465,4.855254886635107,5,-0.3266926402113247,0.36,0.33603168473743267
2144,2019-04-08,23,3,17.333333333333332,7.666666666666667,3,1.4255553730053518,3,2.50764697269079,5.599869012362809,3,-0.11008616976646819,0.19999999999999998,0.0
2145,2019-04-09,1,1,7.0,1.0,1,0.0,1,1.9459101490553132,1.9459101490553132,1,-0.19459101490553132,0.6,0.0
2146,2019-04-09,2,7,99.28571428571429,44.0,7,2.0697792901723857,7,3.431361934779853,5.643998367809381,7,0.4274802601634044,0.37619047619047613,-0.10096385678376678
2147,2019-04-09,3,4,4.5,1.25,4,0.34657359027997264,4,1.3823572718778558,1.7289308621578285,4,-0.17289308621578287,0.6,0.0
2148,2019-04-09,4,6,18.0,9.0,6,1.3168345086654034,6,1.8465101470567278,3.3300113223887977,6,0.5568737224040563,0.3833333333333333,1.6213670204443111
2149,2019-04-09,6,2,72.0,31.5,2,2.7319159025128052,2,3.8387002152574037,6.570616117770209,2,-0.10548769262940268,0.16666666666666666,-1.9645637415862216
2150,2019-04-09,7,7,384.7142857142857,110.14285714285714,7,3.4062489482638747,7,4.788698615047079,8.337804706168097,7,0.13460692922060546,0.15064935064935064,-0.967682171110874
2151,2019-04-09,8,7,256.2857142857143,12.285714285714286,7,1.2520076099068231,7,2.7729717556536286,4.024979365560452,7,0.9461397844240008,0.5087301587301587,1.963619022172804
2152,2019-04-09,9,7,34.57142857142857,13.142857142857142,7,1.5484443161013963,7,2.429636071496055,4.1209375304545945,7,0.05580401648412198,0.3880952380952381,1.3814082553871974
2153,2019-04-09,10,4,16.0,5.25,4,0.9972460116410686,4,2.0035839343248556,3.2508299459659247,4,0.22318247931631152,0.484375,1.3482942157592688
2154,2019-04-09,11,11,29.272727272727273,6.2727272727272725,11,1.0762570682037915,11,2.677736938719106,3.7539940069228974,11,0.24245646554313688,0.3977272727272727,1.042255434844829
2155,2019-04-09,12,6,29.5,12.833333333333334,6,1.5170516046270797,6,2.3689072282361376,5.052625499529884,6,-0.023264662243567127,0.05555555555555555,1.0562778615057435
2156,2019-04-09,13,2,145.0,58.0,2,3.564648774464686,2,4.766211935572648,9.330860710037335,2,-1.1082470208064568,0.2,2.4031567740921895
2157,2019-04-09,14,5,17.2,7.0,5,0.899961934066053,5,2.06940377229015,3.9693657063562027,5,-0.1266440902035041,0.36,0.5628869225825622
2158,2019-04-09,15,12,50.833333333333336,16.416666666666668,12,1.0906476610528923,12,2.038938411923529,4.212919406309755,12,0.02422093760793596,0.3878787878787879,0.3856893216926183
2159,2019-04-09,16,8,661.875,39.375,8,1.6258073220949647,8,3.3415407017005645,5.967348023795529,8,-0.03513289042789384,0.2875,0.4433496803717899
2160,2019-04-09,17,4,38.0,12.75,4,1.849390383881013,4,3.319400366447135,6.1687907503281485,4,-0.8392742844598944,0.55,1.3636061067222656
2161,2019-04-09,18,7,17.571428571428573,3.4285714285714284,7,0.9619145559767656,7,2.595749744628641,4.700521443462549,7,0.25583566742852626,0.23714285714285713,1.0764292485078422
2162,2019-04-09,19,12,262.3333333333333,58.833333333333336,12,2.3349823953975073,12,3.5665735675019374,6.984889296232779,12,0.4954429239150482,0.39966029341029335,0.9122027366765377
2163,2019-04-09,20,7,9.571428571428571,3.2857142857142856,7,0.8576981524437913,7,2.1926797617200466,4.19323505702098,7,-0.2165586227144843,0.34285714285714286,-0.1991377458302854
2164,2019-04-09,21,5,42.2,17.2,5,2.3302172251956828,5,3.4680449102641844,6.798262135459868,5,-0.6798262135459867,0.6,0.0
2165,2019-04-09,22,2,70.0,22.0,2,1.8920948169591305,2,3.257356345436265,6.149451162395396,2,0.9133032693519351,0.30000000000000004,2.0518071784186263
2166,2019-04-09,23,2,16282.5,1627.5,2,6.732356298199193,2,8.35254338864065,16.08489968683984,2,-0.5326058459774744,0.04166666666666665,0.0
2167,2019-04-10,1,4,470.75,60.0,4,2.7418770991086543,4,4.209073137767516,6.95095023687617,4,-0.03879217497460735,0.43333333333333335,-0.3936758356573177
2168,2019-04-10,2,6,389.6666666666667,50.0,6,1.7795795201566957,6,3.47177615493111,5.251355675087805,6,0.9142455318957204,0.4791666666666667,1.4074615005104778
2169,2019-04-10,3,4,5.25,1.75,4,0.5756462732485114,4,1.4451858789480823,2.0208321521965935,4,-0.044793986730701375,0.4,0.0
2170,2019-04-10,4,9,47.111111111111114,13.0,9,0.8272686174112985,9,2.1141161952906304,2.941384812701929,9,0.25972372132219046,0.37037037037037035,0.6742297517906004
2171,2019-04-10,5,1,117.0,52.0,1,3.9512437185814275,1,4.762173934797756,9.713417653379183,1,0.0,0.0,4.515705540899326
2172,2019-04-10,6,1,3.0,0.0,1,0.0,1,1.0986122886681098,1.0986122886681098,1,0.0,0.0,1.5884396412928925
2173,2019-04-10,7,5,16.4,8.0,5,0.936426245424844,5,1.379540988625727,2.715967234050571,5,-0.0361332497954064,0.495,-0.7855677004371862
2174,2019-04-10,8,5,26.0,11.2,5,1.240911552513738,5,2.5804978949915482,4.021409447505286,5,0.1507545578065224,0.42000000000000004,-0.5683030163754441
2175,2019-04-10,9,9,43.44444444444444,14.444444444444445,9,0.8418455296636709,9,1.6326860206905214,2.4745315503541923,9,0.38118380669503404,0.47777777777777775,0.563489096171725
2176,2019-04-10,10,8,61.625,15.5,8,0.9803830020865067,8,2.177164901892679,3.282547903979186,8,0.026413221423197936,0.425,1.0887441107761167
2177,2019-04-10,11,5,15.4,6.4,5,1.0514990744055563,5,2.2641107144645547,3.515609788870111,5,-0.12619836556453035,0.36,0.16904405797587788
2178,2019-04-10,12,4,34.25,16.25,4,2.123429958807649,4,3.396023217549455,6.7694531763571035,4,0.45419211898203404,0.29166666666666663,2.6164412760293336
2179,2019-04-10,13,10,12.1,4.9,10,0.8286017468404763,10,1.659168285153541,3.4877700319940175,10,0.4473258742263001,0.45,1.0298736086143674
2180,2019-04-10,14,11,7.2727272727272725,1.3636363636363635,11,0.23991430269229622,11,1.6930357263994595,2.932950029091756,11,-0.20216844735650685,0.4666666666666666,0.014354447975595958
2181,2019-04-10,15,15,3326.3333333333335,179.53333333333333,15,2.5651332469340593,15,3.8443294419750886,7.476129355575815,15,0.41009350455386484,0.32157407407407407,0.27270178463422623
2182,2019-04-10,16,7,573.4285714285714,38.857142857142854,7,1.6051520901642902,7,2.964867320071192,5.570019410235482,7,-0.4804638734167553,0.3458994708994709,0.8344230899327231
2183,2019-04-10,17,10,170.7,15.9,10,2.099839444332657,10,3.379607332988171,6.579446777320828,10,0.3486123051394515,0.2625,0.9480242935058752
2184,2019-04-10,18,8,9.75,4.5,8,0.902638137272812,8,1.500456302128652,3.528094439401464,8,0.06365446421950939,0.509375,0.0321382206325273
2185,2019-04-10,19,6,26.833333333333332,10.333333333333334,6,1.26814510486521,6,1.704984908883973,4.1397966804158495,6,-0.016666666666666666,0.09999999999999999,0.8124347488452984
2186,2019-04-10,20,8,6.625,2.375,8,0.5596671018097759,8,0.980970317184201,3.0406374189939767,8,-0.09227533293342352,0.22499999999999998,0.12765
2187,2019-04-10,21,11,1349.4545454545455,104.72727272727273,11,2.0380505478248057,11,3.828956360014109,6.867006907838914,11,0.24852973655780275,0.24814814814814812,2.0414708767811165
2188,2019-04-10,22,12,1424.4166666666667,93.0,12,1.1012464286519592,12,2.059407167749106,4.160653596401065,12,0.2434902760415002,0.36763888888888885,0.4722503672768426
2189,2019-04-10,23,2,2025.5,776.0,2,4.710786636132279,2,5.567863531285187,11.778650167417467,2,0.0,0.0,1.0012573087423282
2190,2019-04-11,0,9,17.88888888888889,2.2222222222222223,9,0.601294005761671,9,2.3098174117235613,2.911111417485232,9,0.15051869435178952,0.29953703703703705,-0.038052313781522656
2191,2019-04-11,1,3,8.666666666666666,3.0,3,0.6486367163517711,3,1.0593512767826485,2.0413213264677528,3,-0.17079879931344197,0.19999999999999998,-0.03423333333333333
2192,2019-04-11,2,4,35.75,17.75,4,1.7661897569479503,4,2.088197533781157,4.1043872907291075,4,0.27258293714675613,0.17613636363636362,2.1734057672483824
2193,2019-04-11,3,1,43.0,17.0,1,2.833213344056216,1,3.7612001156935624,6.594413459749779,1,-0.6594413459749779,0.6,0.0
2194,2019-04-11,4,8,6.75,1.5,8,0.25993019270997947,8,1.1346011224189574,1.394531315128937,8,-0.030176960858139385,0.3416666666666667,0.20848721531726222
2195,2019-04-11,5,3,11.0,1.0,3,0.3662040962227033,3,1.7917594692280552,2.1579635654507583,3,-0.21579635654507587,0.39999999999999997,0.5149106007295331
2196,2019-04-11,6,4,12.0,1.5,4,0.44793986730701374,4,2.3431148053631548,2.7910546726701684,4,-0.15486013477761681,0.44999999999999996,0.0
2197,2019-04-11,7,10,97.4,3.1,10,0.6345636360828595,10,2.3637666572641938,3.098330293347053,10,0.10733234321801895,0.26999999999999996,0.35826911514101756
2198,2019-04-11,8,6,37.666666666666664,18.333333333333332,6,1.2085574972287023,6,2.095452293630126,3.4706764575254945,6,-1.322933850975952,0.5666666666666667,-0.20296563044952873
2199,2019-04-11,9,10,22.1,8.2,10,1.2215824936972852,10,2.3551612392671215,3.6767437329644066,10,-0.17999527892831751,0.285,1.2135318460517204
2200,2019-04-11,10,7,105.0,18.0,7,1.253782255620903,7,2.7116848300580934,3.9654670856789958,7,0.037232826774400464,0.3904761904761905,-0.4497444856329773
2201,2019-04-11,11,6,6.166666666666667,1.3333333333333333,6,0.3662040962227033,6,1.7309856169634035,2.2638563798527733,6,-0.29439692818036606,0.3474537037037037,0.5228755620108885
2202,2019-04-11,12,9,38.0,12.777777777777779,9,1.388645443145555,9,2.688880615246772,5.188637169503438,9,-0.2149320941700201,0.5185185185185185,0.0
2203,2019-04-11,13,7,100.71428571428571,37.714285714285715,7,2.2666503750174876,7,3.3440219978220793,6.610672372839567,7,0.2564222300448117,0.32857142857142857,-0.22553888359959598
2204,2019-04-11,14,13,11.0,3.8461538461538463,13,0.6733848410380201,13,1.4589339834191688,3.209241901380266,13,-0.07368728891444332,0.4324175824175824,0.3208171293572607
2205,2019-04-11,15,7,16.0,5.857142857142857,7,0.5305102952434726,7,1.4864271212630336,3.0169374165065057,7,-0.3032530498478168,0.37142857142857144,-0.05514822245252394
2206,2019-04-11,16,8,31.25,10.0,8,1.1908262376599845,8,2.5864463673093647,4.902272604969349,8,0.2637213835602311,0.349375,1.4792063667063484
2207,2019-04-11,17,5,2253.2,102.2,5,2.184568032043721,5,4.09866472037355,7.28323275241727,5,-0.07129898714923075,0.12,3.3303278112017525
2208,2019-04-11,18,1,8.0,6.0,1,1.791759469228055,1,2.0794415416798357,4.871201010907891,1,2.7603472395144713,0.9,0.12567698608142358
2209,2019-04-11,19,5,22.6,3.0,5,0.8317766166719343,5,1.9932361243749104,4.0250127410468455,5,-0.47956325244278125,0.22000000000000003,0.026439654133720812
2210,2019-04-11,20,8,20.25,7.875,8,0.9640554792843737,8,1.8899169242587603,4.353972403543134,8,0.305473589759248,0.1375,-0.67262341308544
2211,2019-04-11,21,4,16.0,4.0,4,0.9158904115324116,4,2.2365937065354293,4.152484118067841,4,0.06864896209549216,0.1922736291486291,1.2720777915331785
2212,2019-04-11,22,12,11565.166666666666,1496.5,12,1.5706086202776017,12,2.9181849244347298,5.488793544712331,12,0.030192828099602415,0.25787037037037036,0.37715618290924535
2213,2019-04-11,23,4,12920.0,882.75,4,3.3101645705083587,4,5.562297103527298,9.872461674035657,4,-0.17982392127225527,0.3,2.1993065788627746
2214,2019-04-12,1,6,10598.833333333334,677.8333333333334,6,4.139698567339749,6,6.457889610006213,10.597588177345962,6,1.0542104644597938,0.14722222222222223,1.534956246048188
2215,2019-04-12,2,6,9157.333333333334,493.5,6,3.615599442287109,6,6.354511638464483,9.970111080751591,6,0.16648472133635886,0.4236111111111111,2.5145784086431124
2216,2019-04-12,3,3,541.6666666666666,12.333333333333334,3,1.2036393042147415,3,3.751937131361622,4.955576435576363,3,-0.1290400336969297,0.39999999999999997,0.0
2217,2019-04-12,4,4,3457.0,870.0,4,3.8086164253309285,4,4.692731002228833,8.501347427559761,4,1.1968729356955115,0.3333333333333333,2.4125759862569676
2218,2019-04-12,6,6,48.333333333333336,25.833333333333332,6,1.4028586395393352,6,2.373948615392695,3.9434739215986965,6,-0.03465735902799726,0.19999999999999998,0.3011333335388168
2219,2019-04-12,7,3,9.0,2.6666666666666665,3,0.6486367163517711,3,1.5958305809273485,2.2444672972791193,3,-0.05972531564093517,0.39999999999999997,0.0
2220,2019-04-12,8,9,316.1111111111111,27.77777777777778,9,1.8648837612533993,9,3.6590007873148207,5.634995659679331,9,0.0387901341793578,0.39814814814814814,-1.584622218632996
2221,2019-04-12,9,4,335.75,30.0,4,2.7554756171251045,4,4.797303563554681,7.552779180679785,4,0.9231259228399512,0.513095238095238,1.1766212069831765
2222,2019-04-12,10,2,23.0,10.5,2,2.3221954495706862,2,3.1269144057877365,5.949109855358422,2,0.0,0.0,0.8627795485897506
2223,2019-04-12,11,2,36.5,10.5,2,1.5222612188617115,2,3.0677824455408693,4.590043664402581,2,-0.45900436644025805,0.6,0.0
2224,2019-04-12,12,3,46.666666666666664,17.666666666666668,3,1.8806356903127046,3,3.443288594074833,6.323924284387537,3,0.0,0.0,1.4469305066704907
2225,2019-04-12,13,12,24.083333333333332,7.666666666666667,12,0.9175056675711178,12,2.0490998158934546,3.9666054834645728,12,-0.02325924392020018,0.11648860398860399,0.8817154319858019
2226,2019-04-12,14,6,2483.0,232.83333333333334,6,3.3709914474806184,6,4.392498312708531,8.76348976018915,6,-0.016666666666666666,0.09999999999999999,1.181941578261733
2227,2019-04-12,15,8,402.375,14.5,8,1.424874374828667,8,3.6052949354216013,6.030169310250268,8,1.4795873261508918,0.45625,1.5474529851026673
2228,2019-04-12,16,12,31.5,11.75,12,0.9215557660576777,12,1.9487113386078292,3.9536004379988405,12,0.21747541960368388,0.35037878787878785,0.8699055117061482
2229,2019-04-12,17,2,14.0,6.5,2,1.700598690831078,2,2.596478425445105,5.297077116276183,2,1.7604789526648625,0.375,2.5178474919388267
2230,2019-04-12,18,6,733.3333333333334,52.0,6,3.3555280680474944,6,5.295468480907674,9.817663215621835,6,-0.3508788248734773,0.0625,0.4164900902028417
2231,2019-04-12,19,3,0.0,0.3333333333333333,3,0.0,3,0.0,1.3333333333333333,3,0.0,0.0,0.0
2232,2019-04-12,20,8,3458.375,70.5,8,2.0577911754030227,8,3.933373344675065,7.491164520078088,8,0.7329380760244657,0.14375,0.3760186068252324
2233,2019-04-12,21,1,4.0,0.0,1,0.0,1,1.3862943611198906,2.386294361119891,1,1.1931471805599454,0.6,1.5198308785972585
2234,2019-04-12,22,3,42.333333333333336,12.666666666666666,3,2.4113923932499497,3,3.2585513936754147,7.003277120258698,3,-0.18117109665305017,0.14583333333333334,1.121177811060037
2235,2019-04-13,1,2,38.0,15.0,2,2.5407021824922316,2,3.4937451235004953,6.534447305992726,2,0.0,0.0,1.8869412111243637
2236,2019-04-13,3,1,29.0,11.0,1,2.3978952727983707,1,3.367295829986474,5.765191102784845,1,0.0,0.0,1.9686706109103898
2237,2019-04-13,4,3,27.666666666666668,11.666666666666666,3,2.230280759139521,3,3.296462876052209,5.526743635191729,3,0.944417998676866,0.3666666666666667,1.5550989582679604
2238,2019-04-13,6,1,26241.0,2325.0,1,7.751475318021456,1,10.175078352087965,17.92655367010942,1,0.0,0.0,0.0
2239,2019-04-13,7,2,53.5,16.0,2,1.7328679513998633,2,2.336414417230953,4.569282368630816,2,1.8277129474523264,0.7,3.398953828166962
