,Unnamed: 0,Unnamed: 0.1,date2,hour,Daily Weight mean,Daily Weight count,blob_sent mean,subjectivity mean,vader_sent_hourly mean,Close,price dir,movement,month
1579,1579,1579,2019-03-14,20,6.605266215743998,7,-0.1388002180948941,0.1142857142857143,0.5908560223946681,3874.94,-1.432,0.0,3.0
1580,1580,1580,2019-03-14,21,5.463662180154897,2,-0.6643023332703255,0.1444444444444444,-1.635146665308027,3877.41,0.33,1.0,3.0
1581,1581,1581,2019-03-14,22,6.384600029370395,8,0.8355963061482352,0.2258658008658008,0.4774628791301009,3876.54,-1.272,0.0,3.0
1582,1582,1582,2019-03-14,23,2.386294361119891,1,0.0,0.0,0.4713400827807628,3877.12,0.55,1.0,3.0
1583,1583,1583,2019-03-15,0,3.574912922545588,5,-0.1121160413259199,0.12,0.0911229691572664,3885.78,2.462,1.0,3.0
1584,1584,1584,2019-03-15,1,4.980420587756611,3,0.1098612288668109,0.0333333333333333,-1.1135542950303674,3890.42,3.096,1.0,3.0
1585,1585,1585,2019-03-15,2,1.3295299984610542,4,-0.1329529998461054,0.3833333333333333,0.0,3887.31,1.98,1.0,3.0
1586,1586,1586,2019-03-15,3,5.325386079183946,3,0.0,0.0222222222222222,0.7746356538532931,3882.9,1.272,1.0,3.0
1587,1587,1587,2019-03-15,4,7.746412128573374,1,0.0,0.0,4.169414661690928,3887.0,1.976,1.0,3.0
1588,1588,1588,2019-03-15,5,9.801358709522278,2,-0.1098612288668109,0.3,0.0,3890.85,1.014,1.0,3.0
1589,1589,1589,2019-03-15,6,6.718076203082157,2,0.0,0.0,2.5264211493055155,3886.29,-0.826,0.0,3.0
1590,1590,1590,2019-03-15,7,13.079113517952395,2,-1.002301385211127,0.2145833333333333,3.52820543250808,3888.25,0.188,1.0,3.0
1591,1591,1591,2019-03-15,8,11.261699767640309,7,0.579145093432234,0.1467532467532467,0.1425305440639225,3879.85,-0.61,0.0,3.0
1592,1592,1592,2019-03-15,9,7.808954111411806,4,-0.1151292546497022,0.15,-1.8817409835226613,3898.07,2.214,1.0,3.0
1593,1593,1593,2019-03-15,10,3.705801600057289,4,0.0,0.0333333333333333,-0.1898062524521537,3897.5,1.33,1.0,3.0
1594,1594,1594,2019-03-15,11,3.32184098115186,3,-0.0549252258912079,0.5666666666666667,0.3503080122124,3914.05,5.552,1.0,3.0
1595,1595,1595,2019-03-15,12,3.802901033147999,2,0.4772588722239781,0.225,2.713011981132273,3915.33,5.416,1.0,3.0
1596,1596,1596,2019-03-15,13,6.246072268099188,7,0.0794115729433613,0.2554112554112553,0.9646894284340048,3913.56,6.742,1.0,3.0
1597,1597,1597,2019-03-15,14,7.0346473119973725,5,0.7882086784266997,0.1921212121212121,0.2197408943621351,3917.34,3.854,1.0,3.0
1598,1598,1598,2019-03-15,15,7.6748930843263805,7,1.2197477037194069,0.1761904761904762,0.3781548262171416,3928.19,6.138,1.0,3.0
1599,1599,1599,2019-03-15,16,4.534397324195167,7,-0.0820956166655608,0.2428571428571428,0.0,3920.71,1.332,1.0,3.0
1600,1600,1600,2019-03-15,17,4.508712696660692,9,-0.2100807604574047,0.1999999999999999,0.3207970641011439,3928.42,2.618,1.0,3.0
1601,1601,1601,2019-03-15,18,5.506368583643011,9,-0.6635709236630909,0.1462962962962962,1.1566886761114898,3930.52,3.392,1.0,3.0
1602,1602,1602,2019-03-15,19,8.879429308250826,4,0.103706998369662,0.3347610722610722,-1.235359403804267,3932.37,3.006,1.0,3.0
1603,1603,1603,2019-03-15,20,5.308463669648426,8,-0.0390739954509494,0.1152777777777777,-0.2911961400193842,3922.1,-1.218,0.0,3.0
1604,1604,1604,2019-03-15,21,4.262936401810375,11,0.8365151715159879,0.4037698412698413,0.3428876266116887,3919.44,-0.254,0.0,3.0
1605,1605,1605,2019-03-15,22,6.384760454309287,6,-0.0382461378088723,0.1878787878787878,0.2191082056957351,3914.8,-2.724,0.0,3.0
1606,1606,1606,2019-03-15,23,1.0,1,0.0,0.0,0.7506,3923.76,-1.352,0.0,3.0
1607,1607,1607,2019-03-16,0,13.608954256049302,4,0.1831601778517991,0.2929292929292929,0.5159001008608726,3941.84,1.894,1.0,3.0
1608,1608,1608,2019-03-16,1,7.579251212010101,1,4.547550727206061,1.0,2.0706514311211595,3960.01,7.582,1.0,3.0
1609,1609,1609,2019-03-16,2,3.332204510175204,1,-0.3332204510175204,0.6,0.0,3954.62,7.036,1.0,3.0
1610,1610,1610,2019-03-16,4,5.073216865573259,2,-0.176318026230808,0.3,-0.5067666039598988,4033.08,21.864,1.0,3.0
1611,1611,1611,2019-03-16,5,5.123963979403259,1,0.0,0.0,0.0,4017.17,15.066,1.0,3.0
1612,1612,1612,2019-03-16,6,3.4657359027997265,1,-0.3465735902799727,0.6,0.0,4016.55,11.308,1.0,3.0
1613,1613,1613,2019-03-16,7,2.302585092994046,1,-0.2302585092994046,0.6,0.0,4010.06,11.088,1.0,3.0
1614,1614,1614,2019-03-16,8,9.273576793295913,5,0.7804473531238776,0.4483333333333333,3.59696847390547,4001.88,3.782,1.0,3.0
1615,1615,1615,2019-03-16,9,6.674561391814425,1,0.2224853797271472,0.5666666666666667,1.983874119784029,4014.96,-3.624,0.0,3.0
1616,1616,1616,2019-03-16,10,9.544094632530346,1,0.0,0.0,0.0,4019.09,0.384,1.0,3.0
1617,1617,1617,2019-03-16,13,5.708101172927461,6,0.288570553480538,0.3055555555555555,2.1683278407518896,3988.92,-2.592,0.0,3.0
1618,1618,1618,2019-03-16,14,7.406623954337576,2,0.3408991944456986,0.2678571428571428,0.0,4002.73,-2.446,0.0,3.0
1619,1619,1619,2019-03-16,15,7.7499653655962675,3,0.5555334040840529,0.1658549783549783,2.734157982230767,3989.83,-5.852,0.0,3.0
1620,1620,1620,2019-03-16,16,6.840613701634489,4,-0.2287506121585863,0.2333333333333333,1.9576082220020183,3996.6,-3.896,0.0,3.0
1621,1621,1621,2019-03-16,17,4.820775335983588,7,-0.5005742744125131,0.3805194805194805,1.3995383192346902,4000.64,2.932,1.0,3.0
1622,1622,1622,2019-03-16,18,4.768345798795653,2,0.0,0.0,0.0,3999.15,2.046,1.0,3.0
1623,1623,1623,2019-03-16,19,7.455321115357702,1,0.0,0.0,1.3181765717560427,3993.61,-1.824,0.0,3.0
1624,1624,1624,2019-03-16,20,11.015922534705316,7,1.2319011250668277,0.3072619047619048,1.8865225528118208,3999.98,2.03,1.0,3.0
1625,1625,1625,2019-03-16,21,13.931403864760137,6,1.4570710765718955,0.1861111111111111,3.711342023970586,4004.0,1.48,1.0,3.0
1626,1626,1626,2019-03-16,22,7.520009030600045,2,0.5743122929681942,0.2272727272727272,2.962532000361532,4003.88,0.648,1.0,3.0
1627,1627,1627,2019-03-16,23,1.0,2,0.0,0.0,0.0,4005.98,1.366,1.0,3.0
1628,1628,1628,2019-03-17,0,14.951831747537948,2,0.8228902286215325,0.5,4.603559142643866,3980.79,-2.564,0.0,3.0
1629,1629,1629,2019-03-17,1,4.820281565605037,1,0.0,0.0,0.0,3985.28,-2.94,0.0,3.0
1630,1630,1630,2019-03-17,3,6.03128586093408,2,0.0,0.0,1.5791786437413249,3972.23,-6.33,0.0,3.0
1631,1631,1631,2019-03-17,4,6.353123118001403,3,-0.1165502520488827,0.1999999999999999,0.0,3965.22,-8.152,0.0,3.0
1632,1632,1632,2019-03-17,5,2.772588722239781,1,-0.2772588722239781,0.6,0.0,3966.4,-2.878,0.0,3.0
1633,1633,1633,2019-03-17,6,11.08774222599596,1,0.0,0.0,6.34107977904709,3974.21,-2.214,0.0,3.0
1634,1634,1634,2019-03-17,8,3.8503564932390457,4,-0.1795749872238965,0.2555555555555555,0.1103830697039283,3972.23,0.0,0.0,3.0
1635,1635,1635,2019-03-17,9,5.732978204726978,2,-0.204717228111105,0.3,0.0,3970.9,1.136,1.0,3.0
1636,1636,1636,2019-03-17,11,9.025936648977904,1,3.223548803206394,0.5714285714285714,4.225932297544186,3987.49,2.656,1.0,3.0
1637,1637,1637,2019-03-17,12,6.511675387554578,3,-0.2588084130330661,0.1444444444444444,0.5302575931283581,3979.45,0.886,1.0,3.0
1638,1638,1638,2019-03-17,13,7.194405391104672,1,0.0,0.0,4.780222640315476,3987.23,3.0,1.0,3.0
1639,1639,1639,2019-03-17,14,11.31181522625777,1,2.8279538065644423,0.3333333333333333,8.325759613680523,3990.06,3.832,1.0,3.0
1640,1640,1640,2019-03-17,15,6.383644196236802,3,0.3512684980057901,0.2626262626262626,3.2881863043616093,3986.51,0.3,1.0,3.0
1641,1641,1641,2019-03-17,16,3.000050244193688,5,-0.3000050244193687,0.6,0.0,3987.08,-0.082,0.0,3.0
1642,1642,1642,2019-03-17,17,6.256978615144701,3,1.2303549998304877,0.2333333333333333,0.9082101109433356,3981.96,0.502,1.0,3.0
1643,1643,1643,2019-03-17,18,4.173343942963493,4,-0.4923343942963493,0.7,0.0,3985.89,-0.268,0.0,3.0
1644,1644,1644,2019-03-17,19,6.629035533192276,13,0.4859835769575135,0.3421474358974358,1.7704613824848596,3990.94,0.176,1.0,3.0
1645,1645,1645,2019-03-17,20,12.4037786713568,13,1.853051435814481,0.3996231546231546,-0.2442506912018549,3992.64,1.226,1.0,3.0
1646,1646,1646,2019-03-17,22,5.120719844914865,2,-0.1854025100551105,0.3,0.9406762130836784,3985.97,0.802,1.0,3.0
1647,1647,1647,2019-03-18,0,2.70805020110221,1,-0.270805020110221,0.6,0.0,4005.02,2.816,1.0,3.0
1648,1648,1648,2019-03-18,1,1.327628545967659,10,-0.0790100705199242,0.48,0.0,4022.19,5.91,1.0,3.0
1649,1649,1649,2019-03-18,2,5.002666033102159,6,0.6990312765101261,0.3833333333333333,0.7518695929228557,4020.0,5.398,1.0,3.0
1650,1650,1650,2019-03-18,3,3.4965075614664807,1,0.0,0.0,0.0,4008.15,4.436,1.0,3.0
1651,1651,1651,2019-03-18,4,3.263182121916246,6,-0.1745178585020121,0.5,-0.9486004102063882,4002.06,4.184,1.0,3.0
1652,1652,1652,2019-03-18,6,4.001514333192366,2,-0.4001514333192366,0.6,0.0,3976.99,-9.04,0.0,3.0
1653,1653,1653,2019-03-18,7,4.0943445622221,1,-0.4094344562222101,0.6,0.0,3978.38,-8.324,0.0,3.0
1654,1654,1654,2019-03-18,8,0.0,1,0.0,0.6,0.0,3987.14,-4.202,0.0,3.0
1655,1655,1655,2019-03-18,9,2.974449504047864,7,-0.1285659905808647,0.5142857142857142,0.0143547115850333,3974.61,-5.49,0.0,3.0
1656,1656,1656,2019-03-18,10,4.262117540490773,7,-0.4193826700367759,0.4857142857142857,0.7422626244202037,3970.74,1.412,1.0,3.0
1657,1657,1657,2019-03-18,11,4.854398543116595,3,0.4347635890180006,0.2544733044733044,3.312739679346392,3971.0,-1.198,0.0,3.0
1658,1658,1658,2019-03-18,12,6.843014316446256,8,-0.2456666173398844,0.2673611111111111,0.7252443291894296,3985.0,1.324,1.0,3.0
1659,1659,1659,2019-03-18,13,4.511549129457904,6,-0.5949340217479934,0.4666666666666666,-0.37602375877962,3984.68,-0.492,0.0,3.0
1660,1660,1660,2019-03-18,14,5.521976858481584,4,0.5218875824868201,0.1875,0.6512179088498128,3978.14,0.706,1.0,3.0
1661,1661,1661,2019-03-18,15,3.871144663750549,5,0.5443641774466175,0.4511111111111111,-0.0105083941754428,3978.86,1.624,1.0,3.0
1662,1662,1662,2019-03-18,16,7.323309976717343,7,-0.1270366021832243,0.2410714285714285,1.4733713432518678,3981.52,2.104,1.0,3.0
1663,1663,1663,2019-03-18,17,5.856870010694871,7,-0.3150918543134931,0.2571428571428571,-0.1232385772976382,3981.88,-0.624,0.0,3.0
1664,1664,1664,2019-03-18,18,2.3455066586684703,4,0.2136294361119891,0.275,0.5579016243719732,3977.85,-1.366,0.0,3.0
1665,1665,1665,2019-03-18,19,8.371538096855494,5,0.9725832056527566,0.1333333333333333,-2.8766579301776223,3979.17,0.206,1.0,3.0
1666,1666,1666,2019-03-18,20,6.067695241944995,4,-0.2693293420120634,0.25,2.232225333681408,3986.2,1.468,1.0,3.0
1667,1667,1667,2019-03-18,21,5.660275784404488,4,1.54912266242824,0.225,0.7990005782715266,3986.0,0.896,1.0,3.0
1668,1668,1668,2019-03-18,22,6.2068177986981325,4,-0.0739001462672541,0.5636363636363636,0.7015243498744507,3992.01,2.026,1.0,3.0
1669,1669,1669,2019-03-18,23,6.261845095588271,2,0.0,0.0,-2.39314896496076,3987.81,1.992,1.0,3.0
1670,1670,1670,2019-03-19,0,6.663208036083264,3,0.0,0.0,2.8444778111970828,3998.01,3.768,1.0,3.0
1671,1671,1671,2019-03-19,2,10.602567101749182,1,0.0,0.0,0.0,3994.0,1.6,1.0,3.0
1672,1672,1672,2019-03-19,3,3.737669618283368,1,0.0,0.0769230769230769,0.0,3987.45,-0.912,0.0,3.0
1673,1673,1673,2019-03-19,5,7.70196036600254,1,0.0,0.0,0.0,3983.09,-2.984,0.0,3.0
1674,1674,1674,2019-03-19,6,9.717459133810848,1,1.3251080637014787,0.4545454545454545,0.0,3980.85,-2.43,0.0,3.0
1675,1675,1675,2019-03-19,7,5.19269275989968,2,0.3878361623300961,0.4666666666666667,0.0,3981.93,-2.414,0.0,3.0
1676,1676,1676,2019-03-19,9,3.1478116082735426,6,0.1363621915332893,0.3,0.1123101281700355,3994.77,3.41,1.0,3.0
1677,1677,1677,2019-03-19,10,4.913341683563935,5,-0.2795113980139111,0.2733333333333333,-1.6105178546908463,3998.08,2.998,1.0,3.0
1678,1678,1678,2019-03-19,11,3.9513932370425375,3,0.3938992224441163,0.4111111111111111,0.3325031745257252,3986.16,1.062,1.0,3.0
1679,1679,1679,2019-03-19,12,6.3159029135360365,4,-0.4461311787108644,0.1,2.001048299368472,3983.57,0.328,1.0,3.0
1680,1680,1680,2019-03-19,13,5.24293598693,7,0.899115636403148,0.2492207792207792,0.5331779833771421,3984.07,0.334,1.0,3.0
1681,1681,1681,2019-03-19,14,3.7970622441577615,9,1.0856975587426425,0.3461279461279461,-0.3872365915182639,3997.51,0.548,1.0,3.0
1682,1682,1682,2019-03-19,15,7.271173433629779,7,0.0769612354799975,0.1575396825396825,1.710290043864488,3997.65,-0.086,0.0,3.0
1683,1683,1683,2019-03-19,16,2.854641841084966,6,0.1879610203654765,0.475,0.1144204698647836,4007.0,4.168,1.0,3.0
1684,1684,1684,2019-03-19,17,4.982285062940272,7,-0.0598792298669348,0.2178932178932179,0.2231848416625456,4015.0,6.286,1.0,3.0
1685,1685,1685,2019-03-19,18,5.470903674153054,7,0.293015228742193,0.1857142857142857,0.6827292574045679,4004.14,4.014,1.0,3.0
1686,1686,1686,2019-03-19,19,7.484899557590394,5,-0.2298912104644672,0.2866666666666667,0.0,4006.62,1.822,1.0,3.0
1687,1687,1687,2019-03-19,20,4.697630102291694,4,-0.3495732273553989,0.2604166666666666,-1.0534686783835585,4008.07,2.084,1.0,3.0
1688,1688,1688,2019-03-19,21,4.37039787163551,8,0.3877549575606118,0.4625,-0.5252633805384084,4004.93,-0.414,0.0,3.0
1689,1689,1689,2019-03-19,22,4.872915544778252,7,0.6413873145786145,0.4054112554112554,1.0697169334406398,4007.98,-1.404,0.0,3.0
1690,1690,1690,2019-03-19,23,5.771430469082407,2,-0.1395879734614027,0.3,0.0,4015.53,2.278,1.0,3.0
1691,1691,1691,2019-03-20,0,0.0,1,0.0,0.4444444444444444,-0.2411,3990.79,-3.166,0.0,3.0
1692,1692,1692,2019-03-20,1,1.5890269151739729,2,-0.1589026915173973,0.3,0.0,3990.21,-3.572,0.0,3.0
1693,1693,1693,2019-03-20,2,6.13286475448258,3,0.5333566330216456,0.2555555555555555,2.167284158474184,3987.67,-3.452,0.0,3.0
1694,1694,1694,2019-03-20,3,2.6155543084272934,2,0.5011075418949141,0.3761904761904762,1.0256997029395032,3994.97,-2.602,0.0,3.0
1695,1695,1695,2019-03-20,4,8.66561319653451,1,0.0,0.0,5.343217096983179,3995.06,-4.094,0.0,3.0
1696,1696,1696,2019-03-20,5,1.1989476363991851,2,-0.1198947636399185,0.6,0.0,4006.84,3.21,1.0,3.0
1697,1697,1697,2019-03-20,7,13.943280887487056,1,0.0,1.0,5.080715501745599,4009.01,4.268,1.0,3.0
1698,1698,1698,2019-03-20,8,6.206707237050647,2,-0.1732867951399863,0.55,1.5826756606940793,4008.99,2.804,1.0,3.0
1699,1699,1699,2019-03-20,9,5.12750373538872,4,0.4298525416896289,0.2980113636363636,0.6913285958306465,3991.08,-0.796,0.0,3.0
1700,1700,1700,2019-03-20,10,5.544153594366151,7,-0.169498975031162,0.15,1.1007309662767724,4013.54,1.34,1.0,3.0
1701,1701,1701,2019-03-20,11,3.607657725102268,3,-0.1030347484452772,0.3333333333333333,0.1060666666666666,4010.9,2.36,1.0,3.0
1702,1702,1702,2019-03-20,12,6.714617525646437,8,0.2545884246565871,0.3486111111111111,1.3824951705117965,4012.89,0.776,1.0,3.0
1703,1703,1703,2019-03-20,13,5.958981454685594,8,-0.2646514020835825,0.3,1.250089099538653,4014.58,1.118,1.0,3.0
1704,1704,1704,2019-03-20,14,5.565568668426307,5,-0.0818208490671663,0.22,0.0,4021.98,6.18,1.0,3.0
1705,1705,1705,2019-03-20,15,3.555672413663332,5,0.1007666795863804,0.1,1.3029161206897022,4015.82,0.456,1.0,3.0
1706,1706,1706,2019-03-20,16,3.967937769781691,7,0.0565559239831595,0.1935064935064935,0.2125182222287323,4018.98,1.616,1.0,3.0
1707,1707,1707,2019-03-20,17,3.02190512718948,5,0.0540757940578998,0.2116666666666666,0.1735365182396071,4011.79,-0.22,0.0,3.0
1708,1708,1708,2019-03-20,18,3.7675777399564816,7,-0.0097255599413076,0.0952380952380952,0.1777360437226375,4022.59,1.602,1.0,3.0
1709,1709,1709,2019-03-20,19,4.940281313555886,5,-0.1935572700135642,0.24,0.0,4022.45,0.094,1.0,3.0
1710,1710,1710,2019-03-20,20,3.9504053638445726,10,0.3630982858999969,0.2286125541125541,0.7362133821588286,4020.98,1.032,1.0,3.0
1711,1711,1711,2019-03-20,21,10.348484737913653,13,1.2397528825068316,0.4742948717948718,4.549111658467661,4020.92,0.388,1.0,3.0
1712,1712,1712,2019-03-20,22,6.764711330499917,11,0.1013828726611435,0.2887052341597795,-0.1443875054396115,4041.27,5.896,1.0,3.0
1713,1713,1713,2019-03-20,23,2.09402277651457,10,0.4518618295401507,0.2639285714285714,0.5437848540181223,4043.04,4.09,1.0,3.0
1714,1714,1714,2019-03-21,0,4.067046860596433,2,0.0,0.15,-1.791127437406669,4049.7,5.45,1.0,3.0
1715,1715,1715,2019-03-21,1,3.2623810259153694,6,0.0808671710653269,0.2174242424242424,0.8259812756112238,4038.71,3.546,1.0,3.0
1716,1716,1716,2019-03-21,2,8.100769367791814,3,3.4876142436660085,0.5848484848484848,3.580903583787906,4040.1,3.836,1.0,3.0
1717,1717,1717,2019-03-21,3,5.655991810819852,1,0.0,0.0,4.834912451379541,4041.06,-0.042,0.0,3.0
1718,1718,1718,2019-03-21,4,6.4481875831396245,4,0.2151635294597612,0.2636363636363636,1.9367033049970424,4035.78,-1.452,0.0,3.0
1719,1719,1719,2019-03-21,5,2.596478425445105,2,0.0,0.0,0.8647890985660245,4030.43,-3.854,0.0,3.0
1720,1720,1720,2019-03-21,6,11.194552022405096,2,-1.639278759031826,0.3,0.0,4036.89,-0.364,0.0,3.0
1721,1721,1721,2019-03-21,7,10.450625818960438,1,10.450625818960438,0.3,6.656003584095903,4046.79,1.338,1.0,3.0
1722,1722,1722,2019-03-21,8,6.1251454944456745,11,-0.0971339647334735,0.1181818181818181,1.4471501300930052,4043.72,0.532,1.0,3.0
1723,1723,1723,2019-03-21,9,4.691710083710737,4,0.248139890182354,0.4283333333333333,0.9433336685817316,4040.0,0.844,1.0,3.0
1724,1724,1724,2019-03-21,10,7.689925748857088,9,0.0671751733996843,0.3072222222222222,0.4841296198627428,4036.26,1.166,1.0,3.0
1725,1725,1725,2019-03-21,11,4.917362597707319,5,-0.1329278102969546,0.12,-0.1247474640004985,4047.78,2.178,1.0,3.0
1726,1726,1726,2019-03-21,12,2.1057982671948747,6,-0.077213422636823,0.2833333333333333,-0.0953166666666666,4039.34,-1.49,0.0,3.0
1727,1727,1727,2019-03-21,13,5.10236232131794,6,-0.6178582545942924,0.38125,0.1517263786966442,4024.46,-3.852,0.0,3.0
1728,1728,1728,2019-03-21,14,4.724193302074317,4,-0.1562123810512339,0.4,0.8433249941979389,3910.0,-26.0,0.0,3.0
1729,1729,1729,2019-03-21,15,4.676197455514196,8,-0.1030903862710945,0.1921875,0.7007989108712613,3968.66,-13.52,0.0,3.0
1730,1730,1730,2019-03-21,16,3.144195065277683,10,-0.1864199468632501,0.5177272727272727,0.0440570131362034,3967.11,-16.134,0.0,3.0
1731,1731,1731,2019-03-21,17,3.950102311203902,5,1.1140888384798688,0.2925925925925926,1.3878762941017748,3965.6,-14.748,0.0,3.0
1732,1732,1732,2019-03-21,18,4.323092736342296,14,-0.1607825229719955,0.236038961038961,0.0940352620299973,3972.44,-10.404,0.0,3.0
1733,1733,1733,2019-03-21,19,7.952218606128182,5,-0.1418100582720294,0.3025,-0.6544100428471724,3979.42,13.884,1.0,3.0
1734,1734,1734,2019-03-21,20,6.647310576144763,8,0.9951029032268152,0.2760416666666666,0.3599190681066581,3979.96,2.26,1.0,3.0
1735,1735,1735,2019-03-21,21,9.48814906379178,5,0.1580070363485958,0.305,3.4004294789227147,3983.64,3.306,1.0,3.0
1736,1736,1736,2019-03-21,22,4.246645320038314,7,0.2236032423573951,0.3761904761904762,-0.5398215208173046,3982.21,3.322,1.0,3.0
1737,1737,1737,2019-03-21,23,8.034958757071712,6,1.5642105330563896,0.15,2.7209143823025106,3980.64,1.64,1.0,3.0
1738,1738,1738,2019-03-22,0,8.328801530161364,8,1.2685020939762817,0.2214015151515151,1.9219926188209149,3986.33,1.382,1.0,3.0
1739,1739,1739,2019-03-22,1,9.068206975192162,2,-1.5789340078866962,0.35,0.7431381024876835,3987.34,1.476,1.0,3.0
1740,1740,1740,2019-03-22,2,1.9459101490553128,1,-0.1945910149055313,0.6,0.0,3990.01,1.274,1.0,3.0
1741,1741,1741,2019-03-22,3,5.703782474656201,1,0.0,0.0,0.0,3986.51,0.86,1.0,3.0
1742,1742,1742,2019-03-22,4,7.506950475388275,4,3.429120030935976,0.725,1.4939997611165494,3981.71,0.214,1.0,3.0
1743,1743,1743,2019-03-22,5,8.990170328020604,4,2.8976990915499097,0.325,5.744696695108324,3987.71,0.276,1.0,3.0
1744,1744,1744,2019-03-22,7,0.0,1,0.0,1.0,-0.7264,3978.59,-2.284,0.0,3.0
1745,1745,1745,2019-03-22,8,6.148285634168639,2,-0.138629436111989,0.3,0.0,3985.01,-0.3,0.0,3.0
1746,1746,1746,2019-03-22,9,15.036075137986458,2,0.0,0.0,0.0,3984.58,0.574,1.0,3.0
1747,1747,1747,2019-03-22,10,9.325095485651543,5,-2.2292150124411187,0.3237878787878788,-0.2188679000696829,3985.3,-0.482,0.0,3.0
1748,1748,1748,2019-03-22,11,3.427056752829697,6,0.1915312232969892,0.2807539682539682,-0.9602604698034845,3987.11,0.83,1.0,3.0
1749,1749,1749,2019-03-22,12,6.518273369473544,11,-0.0247341354807475,0.0936868686868686,0.8776952716619761,3994.81,3.244,1.0,3.0
1750,1750,1750,2019-03-22,13,6.370602114795561,8,0.0960329407554141,0.1326388888888889,-2.165195332638084,3990.02,1.002,1.0,3.0
1751,1751,1751,2019-03-22,14,5.003356003617804,3,0.5025351690735148,0.0407407407407407,0.3637142562241384,4000.0,3.084,1.0,3.0
1752,1752,1752,2019-03-22,15,3.4329989496127613,9,-0.0954420255667301,0.2691358024691357,0.5443388813126511,3993.31,1.602,1.0,3.0
1753,1753,1753,2019-03-22,16,4.134301206399373,9,0.5721972166831197,0.1388888888888889,0.999163974072737,3997.69,2.116,1.0,3.0
1754,1754,1754,2019-03-22,17,5.049606075554147,7,-0.2701348556961143,0.25,1.1905042436756772,3998.48,0.734,1.0,3.0
1755,1755,1755,2019-03-22,18,4.679846141569274,8,0.090286496954438,0.1184027777777777,0.7795488992278511,3997.03,1.402,1.0,3.0
1756,1756,1756,2019-03-22,19,8.02108396428914,1,0.0,0.0,0.0,3996.38,-0.724,0.0,3.0
1757,1757,1757,2019-03-22,20,2.313195685103885,11,0.099742259989947,0.1367768595041322,0.1955070153033747,3985.0,-1.662,0.0,3.0
1758,1758,1758,2019-03-22,21,7.514026348966544,2,-0.7328417253086901,0.1875,2.592428887751825,3988.96,-1.746,0.0,3.0
1759,1759,1759,2019-03-22,22,5.282991677792834,2,0.0,0.0,0.791173259526779,3990.94,-1.508,0.0,3.0
1760,1760,1760,2019-03-22,23,3.5908602114820907,4,-0.1566207139315062,0.65,0.4354572129823589,3986.93,-2.02,0.0,3.0
1761,1761,1761,2019-03-23,0,3.1686635380257133,3,-0.3168663538025713,0.6,0.0,3982.39,-2.798,0.0,3.0
1762,1762,1762,2019-03-23,3,5.091467910030403,2,-0.2165366670143165,0.3,0.0,4004.34,2.68,1.0,3.0
1763,1763,1763,2019-03-23,5,5.793756660980401,2,-0.2012675845367574,0.3,0.0,4002.4,4.002,1.0,3.0
1764,1764,1764,2019-03-23,8,6.249975242259483,1,0.8522693512172018,0.4545454545454545,2.2574910575041254,4014.75,2.082,1.0,3.0
1765,1765,1765,2019-03-23,9,12.896175195903892,1,0.0,0.0,0.0,4006.44,2.416,1.0,3.0
1766,1766,1766,2019-03-23,10,7.682108597449808,1,1.0475602632886096,0.4545454545454545,0.0,3996.28,-1.224,0.0,3.0
1767,1767,1767,2019-03-23,11,5.505331189218442,3,0.3842193048159492,0.2535353535353535,-2.498968001121716,4001.36,-2.904,0.0,3.0
1768,1768,1768,2019-03-23,12,10.99501787038172,1,0.7496603093442071,0.7272727272727273,0.0,3990.62,-2.876,0.0,3.0
1769,1769,1769,2019-03-23,13,4.067782445540869,2,0.0,0.0,2.099956873604834,3989.19,-5.112,0.0,3.0
1770,1770,1770,2019-03-23,14,4.543422998494711,5,0.2129048269010741,0.0666666666666666,0.0,3990.0,-3.288,0.0,3.0
1771,1771,1771,2019-03-23,15,4.528185848073675,6,-0.0522219738880062,0.2490740740740741,0.0506933866823794,4001.23,0.99,1.0,3.0
1772,1772,1772,2019-03-23,16,4.35903354015462,4,-0.2928060866066552,0.2187499999999999,1.1873003625937628,3990.52,-2.168,0.0,3.0
1773,1773,1773,2019-03-23,17,3.458935975112402,4,0.302067651064371,0.18125,-0.0608592554233725,3989.02,-0.32,0.0,3.0
1774,1774,1774,2019-03-23,18,5.2930258042026725,5,0.3406380397151534,0.1970833333333333,0.0632058523881132,3992.87,0.736,1.0,3.0
1775,1775,1775,2019-03-23,19,4.944132771922129,3,0.7209550463550659,0.3833333333333333,0.0,3990.99,0.198,1.0,3.0
1776,1776,1776,2019-03-23,20,5.346858737285499,5,0.3034116218880378,0.4509090909090908,0.7942600340605457,3991.46,-1.954,0.0,3.0
1777,1777,1777,2019-03-23,21,4.194838656057353,4,-0.1145879734614027,0.15,0.0,3994.5,0.796,1.0,3.0
1778,1778,1778,2019-03-23,22,3.970821211304652,2,0.0,0.0,1.0100792118435815,3995.35,1.266,1.0,3.0
1779,1779,1779,2019-03-23,23,1.0,2,0.0,0.0,0.0,4006.01,2.628,1.0,3.0
1780,1780,1780,2019-03-24,0,1.0,1,0.0,0.0,0.0,4000.87,1.976,1.0,3.0
1781,1781,1781,2019-03-24,1,3.132473441149457,4,0.1151554117595122,0.5,1.0800330467190038,3993.62,0.432,1.0,3.0
1782,1782,1782,2019-03-24,4,6.828933875610472,2,0.830008423309128,0.325,3.0832337360885904,3992.25,-2.752,0.0,3.0
