,Datetime,Tweet Id,Text,Username,Followers,Likes,Retweets
32,2021-10-10 18:08:40+00:00,1447262821948039173,@Jamalito_ @ICOffenderII @DocumentingBTC @naiiveclub maybe if the folks over at strike enabled for Europe instead of making killer memes...I might have LN enabled! 😉,BTC_Archive,931987,28,1
33,2021-10-09 17:24:46+00:00,1446889388282163200,"@kmspleaseee @BTC_rchive Thank you!
Scammers everywhere!",BTC_Archive,931987,7,0
34,2021-10-08 11:53:29+00:00,1446443628398845955,"US SEC approved an ETF that tracks companies with significant #Bitcoin exposure. 

Companies tracked include MicroStrategy, BTC miners etc",BTC_Archive,931987,3142,427
35,2021-10-07 21:21:44+00:00,1446224244740927492,"@bradwyman Well, just play that through. If you used “counterfeit” stable coin to buy BTC - you own the BTC. What’s the problem for you? Nothing. Problem for the stablecoin holder maybe.",BTC_Archive,931987,1,0
36,2021-10-07 12:55:32+00:00,1446096855662739461,@jaffer_ali1 what do you think validates BTC value?,BTC_Archive,931987,0,0
37,2021-10-07 09:14:29+00:00,1446041226025783300,"@nonamedlish they receive in BTC, but can convert to USD at no cost if they wish to do so.",BTC_Archive,931987,14,0
38,2021-10-06 19:49:06+00:00,1445838546087157763,@cryptohypn0 @BTC_Archtve 🙌🙏,BTC_Archive,931987,0,0
39,2021-10-06 19:37:04+00:00,1445835516105175040,@cryptohypn0 @BTC_Archtve Pls report the scammer. They’ve blocked me.,BTC_Archive,931987,0,0
40,2021-10-06 07:37:05+00:00,1445654328904019975,@manu_b They prob discovered btc dominance metric 🤦🏻‍♂️,BTC_Archive,931987,1,0
41,2021-10-05 11:25:04+00:00,1445349315304644608,"$82.2B #Bitcoin currently held in corporate treasuries.
That's a total of 1,660,430 $BTC",BTC_Archive,931987,2187,265
42,2021-10-04 21:26:03+00:00,1445138170211930119,@BTC_After_Party I’ve got it but implementation isn’t straight forward.,BTC_Archive,931987,0,0
43,2021-10-04 21:21:58+00:00,1445137141181435904,@BTC_After_Party i will when we get strike :),BTC_Archive,931987,2,0
44,2021-10-04 16:03:48+00:00,1445057070382911492,"@dapatzi94 Yeah, worked fine for btc address.
Muun doesn't generate btc/lightning addresses accepted by twitter, so I'll just have to wait for strike...one day.",BTC_Archive,931987,3,0
45,2021-10-19 14:06:22+00:00,1450463335854522383,"We are excited to share that we've worked with our longstanding partner @NYDIG_BTC to add #bitcoin to the Chainalysis balance sheet 🚀🙌
https://t.co/OQBmZDmLbI https://t.co/LSX4fIroUI",chainalysis,32839,88,30
46,2021-10-08 17:19:19+00:00,1446525629239894027,"Second, investors have cooled on ETH &amp; ETH-competitors relative to BTC, possibly due to the hype peaking. BTC’s price relative to ETH has been increasing as of Sept., likely as more investor dollars switch to BTC. 5/ https://t.co/mX77Fyyrnd",chainalysis,32839,1,0
47,2021-10-08 17:19:19+00:00,1446525625892839469,"There are signs that demand has started to pick up again. BTC has recently experienced two major boosters, one of which is fiat inflation fears. As a finite asset, BTC is frequently cited as a hedge against these fears. 4/

https://t.co/bFlBqMZgSz",chainalysis,32839,1,0
48,2021-10-08 17:19:18+00:00,1446525623955070991,"Even before China’s ban on crypto, there were large sell-offs of BTC from the region which decreased large investors’ holdings. Despite concerns on how this would affect the market, China’s ban has been less impactful than regulatory news from the US. 3/

https://t.co/mqOJBs8b6P https://t.co/22tclw77ae",chainalysis,32839,1,0
49,2021-10-08 17:19:17+00:00,1446525620268281857,"Large institutional investors who entered the space in Q4 of 2020 have continued to hold their BTC throughout price swings, which has kept liquidity out of the market. That means any increase in demand should create a price surge. 2/ https://t.co/BDiQkKl9sx",chainalysis,32839,1,0
50,2021-10-29 08:48:13+00:00,1454007152561950721,"📈Increasingly aggressive $BTC volatility, effect of the supply shock?

""The supply shock occurred from the last Halving, so as long-term holders continue to accumulate the price tends to rise parabolically."" by @gaah_im 

Check👇
https://t.co/KN8QXp54JT",cryptoquant_com,186930,119,19
51,2021-10-29 04:16:46+00:00,1453938838619897859,"Here is why $BTC price dropped📉

""If we take a look at the data, we can find out why the price has dropped."" by @JA_Maartun 

Check👇
https://t.co/WfoxdAsSDG",cryptoquant_com,186930,67,9
52,2021-10-28 08:30:13+00:00,1453640231807172611,"📈Miners know what they are doing...

""Miners accumulating $BTC like never before!"" by @gaah_im 

Check👇
https://t.co/YUu5XMAVPP",cryptoquant_com,186930,140,29
53,2021-10-28 03:04:30+00:00,1453558263744643076,"Both BTC and ETH leverage ratio &amp; open interest still near record high

"" In the past these leverage capitulation had led to over 20% correction in BTC and ETH."" by @venturefounder 

Check👇
https://t.co/wt6fvj0jsl",cryptoquant_com,186930,134,27
54,2021-10-27 10:17:39+00:00,1453304880194637847,"$BTC Short-term holders realized profits!

""....short-term holders have made two high sales in the last few hours."" by @koinbicom 

Check👇
https://t.co/WwWeZCQnFF",cryptoquant_com,186930,84,14
55,2021-10-27 09:55:12+00:00,1453299231331168256,"$BTC Price Dropping Close to $58k and Investors Rotating Back Into Stablecoins

""Traders appear to be getting out of their positions here back into stablecoins."" by @JanWues 

Check👇
https://t.co/vtmRebQbse",cryptoquant_com,186930,118,14
56,2021-10-27 04:36:22+00:00,1453218996539600898,"📈 $BTC: Phase study with Binary CDD

""..accumulation in a bearish trend, distribution on a bullish trend, and spending slowing down."" by @BaroVirtual 

Check👇
https://t.co/4wxyOH9wqN",cryptoquant_com,186930,65,11
57,2021-10-27 01:46:49+00:00,1453176325015937033,"📈Very low $BTC Reserve, Very high Stablecoins!

""BTC Price possibly goes up more if Stablecoins are used for buying more BTC with BTC Reserve being low."" by @satoshicode 

Check👇
https://t.co/qUsetCAJss",cryptoquant_com,186930,113,17
58,2021-10-26 09:28:33+00:00,1452930136651698176,"📈Miners are still accumulating $BTC

""The amount of owned Bitcoins is on similar levels that were in May when the price was under $40k."" by @IT_Tech_PL 

Check👇
https://t.co/O7cmsEjCiz",cryptoquant_com,186930,99,14
59,2021-10-26 08:15:38+00:00,1452911787641167872,"📈Breaking the historical top of $BTC confirms Sequence 1, $100k is inevitable

""According to the 2013 and 2017 projections to define the futuristic behavior of the Sequences, new top in the red range is inevitable."" by @gaah_im 

Check👇
https://t.co/xr9GSOXYCj",cryptoquant_com,186930,117,25
60,2021-10-26 02:12:55+00:00,1452820505866559491,"📈What is next? Will it be possible to have another $BTC short squeeze?

""Open interest goes higher, leverage goes higher but funding is really low and It can even can go negative."" by @KriptoMevsimi 

Check👇
https://t.co/2hS6y9is5F",cryptoquant_com,186930,59,10
61,2021-10-25 04:48:46+00:00,1452497338560249859,"$BTC Market looks healthy-Only concern could be high leverage ratio

""All in all, only risky part is still the leverage ratio so I can only expect short term correction, otherwise market looks healthy."" by @KriptoMevsimi 

Check👇
https://t.co/0JhrsTyuV4",cryptoquant_com,186930,103,21
62,2021-10-25 02:15:58+00:00,1452458885940322309,"No, this time really was different, looking at $BTC from

Exchange Reserve Balances (1/2)👇
https://t.co/wtFD6ihoS2

Miner Reserve Balances (2/2)👇
https://t.co/ADzBDoRoL9

by @venturefounder 

Check👇
https://t.co/lI1RoFWenc",cryptoquant_com,186930,57,14
63,2021-10-22 10:35:40+00:00,1451497477396262918,"How to speculate OTC deals from $BTC whales?

Looking at Fund Flow Ratio for all exchanges, 97% of network transaction volume came from outside of exchanges.

https://t.co/4YUsAe2w3z",cryptoquant_com,186930,82,13
64,2021-10-22 05:02:14+00:00,1451413566033055746,"$BTC Coin Days Destroyed (90D MA) as top indicator

""Definitly something to watch in the coming bullrun!"" by @JA_Maartun 

Check👇
https://t.co/JNE6RwcaV6",cryptoquant_com,186930,70,9
65,2021-10-22 03:18:57+00:00,1451387573062930437,"Will $BTC Drop to 55K and DESTROY weak hands?

""Bitcoin is nowhere close to done. This is just the beginning!"" by @crypto_div 

Check👇
https://t.co/7GFar0W2hz",cryptoquant_com,186930,113,19
66,2021-10-21 05:35:16+00:00,1451059491386974212,"$BTC SPOT-DRIVEN NEW ATH, HEATED PERPETUAL

""... Therefore, we have a long way to go. But we must be careful about the Perpetual Futures Market."" by @CryptoVizArt 

Check👇
https://t.co/G6WmqaN81T",cryptoquant_com,186930,85,15
67,2021-10-21 02:54:23+00:00,1451019003854405636,"$BTC futures market is heating up

-  Estimated Leverage Ratio increased to the level of September
- Funding rates temporarily increased to 0.7

Live Chart👇
https://t.co/r4Fd5EYY0b https://t.co/V0wz6ktNW2",cryptoquant_com,186930,115,14
68,2021-10-20 15:49:57+00:00,1450851790698602506,"Check Quicktake posts for the next move
1. Bitcoin reserves are falling despite new ATH!👉https://t.co/rnfWHrDhTZ
2. BTC ATH and how to trade it?👉https://t.co/DcTWFcMu3v
3. Bitcoin Making New ATH and Only Mild Decline In Stablecoin Reserves on Exchanges 👉https://t.co/Lvtrzr5z8Y",cryptoquant_com,186930,10,1
69,2021-10-20 15:49:56+00:00,1450851788194660364,"$BTC all exchanges market price just hits all-time high with 66.6K USD

Live Chart👇
https://t.co/MDN3pF6kCx https://t.co/jbInni6uy3",cryptoquant_com,186930,77,13
70,2021-10-20 14:52:38+00:00,1450837366155841547,"$BTC open interest just hits all-time high

Check👇
https://t.co/gIejiXf5mw https://t.co/xGhvn1PCz4",cryptoquant_com,186930,156,30
71,2021-10-20 11:38:24+00:00,1450788488786313221,"35 $BTC (≈$2.2M) moved per transaction on average today and the average transaction fee was $3. 

Now, let's do the math.

💳 Visa Transaction Fee: 0.13%
🟨 Bitcoin Transaction Fee: 0.000001% https://t.co/jqIwiuaRIi",cryptoquant_com,186930,275,61
72,2021-10-20 05:07:25+00:00,1450690092255760385,"$BTC All Exchanges Reserve hits 3-year low

Live Chart👇
https://t.co/ypF8EXLB7q https://t.co/nAUj8Y9qzg",cryptoquant_com,186930,324,62
73,2021-10-19 12:00:30+00:00,1450431662416752646,"We may see possible $BTC profit-taking from traders 

""Nothing more than a normal shakeout. 💪DO NOT PANIC"" by @elcryptotavo 

Check👇
https://t.co/kWHm1HCH6v",cryptoquant_com,186930,106,17
74,2021-10-19 09:15:58+00:00,1450390256679735297,"CryptoQuant offers diverse Fund Data including Canadian ETF Fund data for BTC/ETH.
We’ll offer US ETF data as well. Stay tuned!

Check Fund Data👇
https://t.co/2lhC3W8fXP https://t.co/G62mvBU6A7",cryptoquant_com,186930,56,6
75,2021-10-19 06:06:05+00:00,1450342470533795843,"""📈 $BTC Breaking the trend, it is still too early to call it overheating."" by @mignoletkr 

Check👇
https://t.co/sxeNUFt8MS",cryptoquant_com,186930,102,14
76,2021-10-19 01:50:39+00:00,1450278189347991552,"📈 $BTC NVT downtrend just broken

""NVT has been in a downtrend since June, but we can see that it has broken this for the last 10 days."" by @koinbicom 

Check👇
https://t.co/snVsTWWriJ",cryptoquant_com,186930,77,9
77,2021-10-18 08:06:44+00:00,1450010446484828162,"$BTC OVERHEATED FUTURES IN PLAY

""..volatility seems to be driven by a high-leveraged future market."" by @CryptoVizArt 

Check👇
https://t.co/vaMJAPpdk8",cryptoquant_com,186930,121,12
78,2021-10-18 06:13:46+00:00,1449982015017668612,"📈 $BTC top signal estimated by active addresses

""..what we need to look at is when we will take a profit."" by @baby_tudor 

Check👇
https://t.co/VY6A9Lp9bK",cryptoquant_com,186930,93,11
79,2021-10-18 03:58:31+00:00,1449947979167657985,"""📈 $BTC Back to previous OI Levels"" by @elcryptotavo 

Check👇
https://t.co/GsHYZtSsVg",cryptoquant_com,186930,60,10
80,2021-10-16 12:29:21+00:00,1449351757318950914,"$BTC Estimated Leverage Ratio reaching ATH

""Would be extremely careful in trading leverages until this gets settled."" by @Dolphin_Krypto 

Check👇
https://t.co/dISGYpjQF9",cryptoquant_com,186930,116,23
81,2021-10-16 11:48:52+00:00,1449341569505497089,"📈 $BTC Long-term holders are holding tight!

""As BTC Price is reaching the 60K-area, long-term investors are mostly sitting on their hands and don't sell."" by @JA_Maartun 

Check👇
https://t.co/c2fZpFubtt",cryptoquant_com,186930,109,17
82,2021-10-15 05:36:21+00:00,1448885435988471814,"📈Hashrate near ATH, just as $BTC

""Hashrate at less than 20% of the last historical top reached around 200,000 Ehash/s."" by @gaah_im 

Check👇
https://t.co/5xMIrvYIYh",cryptoquant_com,186930,109,16
83,2021-10-14 02:34:50+00:00,1448477369040179202,"📈Near Term $BTC Shakeout is Healthy

""Light Distribution Occurring with Overall Onchain Trend Remaining Firmly Bullish"" by @DanielJoe916 

Check👇
https://t.co/xRummyRBDx",cryptoquant_com,186930,72,10
84,2021-10-13 08:27:14+00:00,1448203662950494208,"📈Stablecoin Ratio Bullish Sentiment

""...the best time to purchase $BTC as the stablecoin ratio hit all time lows!"" by @KryptoniteTrade 

Check👇
https://t.co/mdjf822aky",cryptoquant_com,186930,115,24
85,2021-10-13 06:35:41+00:00,1448175591400755204,"📈Why did Bitcoin dip today?

""...this tells us the $BTC moved to exchanges this morning was likely sold on spot."" by @crypto_div 

Check Why👇
https://t.co/KCcMCQyt6j",cryptoquant_com,186930,117,13
86,2021-10-12 08:09:21+00:00,1447836776727334915,"📈 $BTC GOLDEN CROSS

""MA20 &gt; MA50. It's golden cross time."" by @BytQuant 

Check Golden Cross👇
https://t.co/n0GSTfp7jW",cryptoquant_com,186930,122,38
87,2021-10-12 06:22:23+00:00,1447809858602868739,"$BTC CDD spiking + drop in derivate reserves

""... makes me think a dip is very possible before the next leg-up"" by @elcryptotavo 

Check👇
https://t.co/jtdJuutGOG",cryptoquant_com,186930,67,8
88,2021-10-11 05:00:12+00:00,1447426787177160705,"""No Sign of $BTC FOMO in the market"" by @burak_tamac 

Check👇
https://t.co/ftZb1EUGFCç",cryptoquant_com,186930,105,15
89,2021-10-08 15:26:10+00:00,1446497152218243076,"""📈Stablecoin Supply on Exchanges Dropping And Potentially Increasing $BTC OTC Deals"" by @JanWues 

Check👇
https://t.co/2gHVz8cV6g https://t.co/KJKGCv3JNj",cryptoquant_com,186930,100,20
90,2021-10-08 08:05:21+00:00,1446386218900488192,""" $BTC OTC deals are growing"" by @koinbicom 

Check👇
https://t.co/Vypg6CcDIP",cryptoquant_com,186930,90,13
91,2021-10-08 05:31:15+00:00,1446347435635200000,"📈 $BTC Room to grow

""...indicates that we still have room to grow during these price actions."" by @Spectura 

Check👇
https://t.co/796XlMQeOC",cryptoquant_com,186930,75,8
92,2021-10-08 02:24:41+00:00,1446300486693314562,"""📈Another recent $BTC buying opportunity, cyclical alignment between indicators"" by @gaah_im 

Check👇
https://t.co/BdCfRW7xxl",cryptoquant_com,186930,90,16
93,2021-10-07 09:03:35+00:00,1446038485601689669,"Is this the signal for the alt season?

""It seems more realistic for the funds to move into alt rather than throwing BTC right away."" by @JonberKim 

Check👇
https://t.co/ay6FvPFJbF",cryptoquant_com,186930,88,13
94,2021-10-07 08:28:35+00:00,1446029678515392512,"Miners are holding $BTC since July 2021 according to MPI(Miners’ Position Index)

Live Chart👇
https://t.co/GCm1gytK4W",cryptoquant_com,186930,75,7
95,2021-10-07 06:22:22+00:00,1445997914036137988,"📈A new $BTC cycle is about to begin.

""..the data is also completely different from Deadcat 2018."" by @mignoletkr 

Check👇
https://t.co/YjRoNDpf4J",cryptoquant_com,186930,159,31
96,2021-10-07 03:08:59+00:00,1445949245471686659,"$BTC STRONG SPOT, HEATED FUTURE MARKET 

""BE CAREFUL ABOUT THE FUTURE MARKET, THE OI 30D-RSI is getting closer to overheated levels."" by @CryptoVizArt 

Check👇
https://t.co/SyPNv0x3CD",cryptoquant_com,186930,82,6
97,2021-10-06 14:21:32+00:00,1445756112326696979,"$BTC price surged by +6.4% in less than 2 hours, what happened?
1. Someone(s) bought up $1.6B worth $BTC via market orders in just 5 minutes
2. Bitcoin has decided where to go. New ATH is possible
3. Greed on the Crypto Market. FOMO started? 

Check👇
https://t.co/sfh8C2Kotp",cryptoquant_com,186930,215,36
98,2021-10-06 04:55:24+00:00,1445613637658316808,"""⚠️ Possible $BTC pullback in the short-term"" by @elcryptotavo 

Check👇
https://t.co/VlCIlAK1QS",cryptoquant_com,186930,92,17
99,2021-10-05 09:30:36+00:00,1445320507054706694,"""📈 $BTC Short Term resumed, Bulls in control and attacking"" by @gaah_im 

Check👇
https://t.co/pGoqsHMGjR",cryptoquant_com,186930,99,12
100,2021-10-05 07:02:48+00:00,1445283312507912194,"""📈 $BTC LTH- &amp;STH-SOPR support bullish price movements"" by @DecenTrade 

Check👇
https://t.co/63WtVUOSCU",cryptoquant_com,186930,31,2
101,2021-10-05 02:54:04+00:00,1445220716312367106,"""How do I know if the $BTC market is over-leveraged ? - OI RSI vs Price RSI"" by @baby_tudor 

Check👇
https://t.co/ccevpYZo5A",cryptoquant_com,186930,104,21
102,2021-10-04 04:43:19+00:00,1444885822528909318,"Why $BTC Hashrate Matters?

""The hashrate in the Bitcoin blockchain plays the most crucial role for Bitcoin: security. "" by @burak_tamac 

Check👇
https://t.co/kenlcyW5KC",cryptoquant_com,186930,82,11
103,2021-10-04 03:20:31+00:00,1444864987327983631,"📈 $BTC network is still undervalued

""Network value is not increasing even though the transaction volume is increasing, which is a bullish situation for us in the long run."" by @koinbicom 

Check👇
https://t.co/ndoX32DZpD",cryptoquant_com,186930,142,23
104,2021-10-01 16:22:34+00:00,1443974631161942017,"2/ BTC daily netflow looks similar to Q4 2020

Set Alert 👉 https://t.co/opBhBwepka

https://t.co/Irn5Pxk6OU",cryptoquant_com,186930,46,9
105,2021-10-01 16:22:33+00:00,1443974626833420297,"3 Key Data Changes Before The $BTC Price Surge:

Thread 👇",cryptoquant_com,186930,61,13
106,2021-10-01 16:19:13+00:00,1443973788689858562,"2/ BTC Is Firmly in a Bull Market According to Mean Coin Age and Bullish Technical Conditions - Similar to Late 2013 by @DanielJoe916 

https://t.co/uaakeVNq3L",cryptoquant_com,186930,54,9
107,2021-10-01 16:19:12+00:00,1443973784461926402,"$BTC price shoots up toward $48k, here are notable bullish calls:

Thread 👇",cryptoquant_com,186930,166,26
108,2021-10-01 06:50:42+00:00,1443830716119220232,"Weekly Top CQ Verified Author🏅
@mignoletkr  

Notable analysis — The most active $BTC OTC movement since October last year

https://t.co/RgxSK5J46Q",cryptoquant_com,186930,32,3
109,2021-10-01 02:21:38+00:00,1443763002851741696,"📈 2018,2019 $BTC Deadcat Bounce? No, I'm preparing for a bigger rise

""It's definitely hitting the bottom right now and it's an outflow advantage."" by @mignoletkr 

Check👇
https://t.co/SRB5p0NmRC",cryptoquant_com,186930,137,29
110,2021-10-30 21:15:27+00:00,1454557586754244613,"📈 #Bitcoin $BTC Number of Addresses Receiving from Exchanges (7d MA) just reached a 3-month high of 1,892.631

Previous 3-month high of 1,885.690 was observed on 08 September 2021

View metric:
https://t.co/Z8gfkR4eWc https://t.co/DU1zB7RLOL",glassnodealerts,159886,5,1
111,2021-10-30 19:15:33+00:00,1454527412935569419,"📉 #Bitcoin $BTC Perpetual Futures Contracts Volume (24h) just reached a 1-year low of $1,105,840,614.47 on #Huobi

Previous 1-year low of $1,183,184,563.50 was observed on 02 November 2020

View metric:
https://t.co/YPMPyHdets https://t.co/2na36p45Xz",glassnodealerts,159886,6,2
112,2021-10-30 18:15:33+00:00,1454512313168506896,"📈 #Bitcoin $BTC Number of Non-Zero Addresses just reached a 1-month high of 38,378,841

View metric:
https://t.co/VtoChZbLsa https://t.co/OK7Y6Ro90c",glassnodealerts,159886,21,2
113,2021-10-30 18:15:32+00:00,1454512308693213192,"📈 #Bitcoin $BTC Number of Exchange Withdrawals (7d MA) just reached a 4-month high of 1,919.649

View metric:
https://t.co/QyB7zouWee https://t.co/jMvEgwmkch",glassnodealerts,159886,9,1
114,2021-10-30 16:15:35+00:00,1454482123822407685,"📈 #Bitcoin $BTC Amount of HODLed or Lost Coins just reached a 9-month high of 7,220,507.728 BTC

View metric:
https://t.co/dJK8rxBVD3 https://t.co/GF7MGuyDgq",glassnodealerts,159886,29,2
